CATEGORY_EVENT,COUNTRY_SRC,IP_DST,IP_SRC,PORT_DST,PORT_SRC
Traffic Log,GB,143.213.102.34,2.96.5.103,7547,56548
Traffic Log,GB,155.6.98.109,2.96.5.44,7547,47510
Traffic Log,GB,143.214.132.88,2.96.5.103,7547,42717
Traffic Log,GB,150.137.208.93,2.96.5.39,7547,5142
Traffic Log,GB,150.137.54.58,2.96.5.157,7547,65194
Traffic Log,GB,143.214.45.228,2.96.5.39,7547,20321
Traffic Log,GB,150.137.90.59,2.96.5.37,7547,8829
Traffic Log,GB,143.214.239.30,2.96.5.101,7547,56980
Traffic Log,GB,143.213.222.208,2.96.5.103,7547,26909
Traffic Log,GB,155.6.197.149,2.96.5.228,7547,1303
Traffic Log,GB,150.137.163.109,2.96.5.139,7547,50288
Traffic Log,GB,155.6.161.217,2.96.5.37,7547,31726
Traffic Log,GB,155.6.154.120,2.96.5.175,7547,64748
Traffic Log,GB,141.190.66.248,2.96.5.172,7547,15135
Traffic Log,GB,141.190.44.247,2.96.5.139,7547,22321
Traffic Log,GB,143.213.194.34,2.96.5.39,7547,2095
Traffic Log,GB,155.5.99.204,2.96.5.103,7547,50150
Traffic Log,GB,143.214.4.172,2.96.5.91,7547,13370
Traffic Log,GB,150.133.184.78,2.96.5.103,7547,36565
Traffic Log,GB,143.46.208.185,2.96.5.160,7547,24057
Traffic Log,GB,143.45.38.120,2.96.5.121,7547,49122
Traffic Log,GB,143.214.221.140,2.96.5.135,7547,44111
Traffic Log,GB,143.213.115.3,2.96.5.135,7547,64856
Traffic Log,GB,150.137.145.101,2.96.5.242,7547,27296
Traffic Log,GB,143.213.36.166,2.96.7.34,7547,5738
Traffic Log,GB,141.190.107.186,2.96.5.103,7547,1437
Traffic Log,GB,143.212.185.24,2.96.5.58,7547,28932
Traffic Log,GB,150.133.122.106,2.96.5.40,7547,54910
Traffic Log,GB,150.133.211.20,2.96.5.39,5555,5142
Traffic Log,GB,143.45.185.34,2.96.5.149,7547,60816
Traffic Log,GB,143.214.146.227,2.96.5.139,7547,16745
Traffic Log,GB,150.137.152.9,2.96.5.238,7547,39999
Traffic Log,GB,141.190.181.244,2.96.5.117,7547,23210
Traffic Log,GB,143.213.169.138,2.96.5.58,7547,58873
Traffic Log,GB,141.190.225.236,2.96.5.242,7547,58991
Traffic Log,GB,141.190.12.30,2.96.5.114,7547,52754
Traffic Log,GB,155.6.215.116,2.96.5.45,7547,15448
Traffic Log,GB,143.213.136.153,2.96.7.39,7547,15216
Traffic Log,GB,143.45.254.133,2.96.5.129,7547,12426
Traffic Log,GB,143.214.57.188,2.96.5.242,7547,47073
Traffic Log,GB,150.133.238.166,2.96.5.72,7547,44008
Traffic Log,GB,155.5.33.130,2.96.5.233,7547,26408
Traffic Log,GB,143.214.215.120,2.96.5.155,7547,32198
Traffic Log,GB,143.46.145.2,2.96.5.56,7547,24585
Traffic Log,GB,143.46.83.17,2.96.5.15,7547,35764
Traffic Log,GB,141.190.145.67,2.96.5.132,7547,20558
Traffic Log,GB,150.137.164.238,2.96.5.139,7547,50288
Traffic Log,GB,141.190.222.208,2.96.5.102,7547,1545
Traffic Log,GB,143.213.137.29,2.96.5.117,7547,23210
Traffic Log,GB,155.6.45.247,2.96.5.49,7547,39791
Traffic Log,GB,144.107.48.88,2.96.5.242,7547,41580
Traffic Log,GB,143.214.146.116,2.96.5.44,7547,10591
Traffic Log,GB,143.45.64.15,2.96.5.210,7547,9452
Traffic Log,GB,155.5.77.247,2.96.5.135,7547,8484
Traffic Log,GB,143.214.215.120,2.96.5.155,7547,32198
Traffic Log,GB,141.190.186.193,2.96.5.44,7547,50795
Traffic Log,GB,155.6.176.77,2.96.5.102,7547,22857
Traffic Log,GB,143.46.115.141,2.96.5.58,7547,21961
Traffic Log,GB,141.190.18.186,2.96.5.129,7547,41545
Traffic Log,GB,143.212.34.213,2.96.5.251,7547,36501
Traffic Log,GB,155.6.194.196,2.96.5.102,7547,9243
Traffic Log,GB,143.214.161.120,2.96.5.40,7547,9802
Traffic Log,GB,150.137.179.193,2.96.5.117,7547,41016
Traffic Log,GB,143.214.51.228,2.96.5.144,7547,16776
Traffic Log,GB,150.137.20.19,2.96.5.210,7547,38882
Traffic Log,GB,143.46.89.67,2.96.5.139,7547,50288
Traffic Log,GB,143.214.183.33,2.96.5.145,7547,43393
Traffic Log,GB,143.214.195.93,2.96.5.84,7547,36675
Traffic Log,GB,150.137.34.97,2.96.5.210,7547,49281
Traffic Log,GB,141.190.91.95,2.96.5.139,7547,9452
Traffic Log,GB,143.213.123.251,2.96.5.103,7547,16511
Traffic Log,GB,141.190.31.250,2.96.5.58,7547,33185
Traffic Log,GB,150.133.108.170,2.96.5.242,7547,39842
Traffic Log,GB,155.5.141.203,2.96.5.128,7547,52169
Traffic Log,GB,143.213.194.22,2.96.5.135,7547,27905
Traffic Log,GB,143.46.47.250,2.96.5.140,7547,4796
Traffic Log,GB,143.45.218.138,2.96.5.140,7547,4796
Traffic Log,GB,143.213.95.24,2.96.5.81,7547,30383
Traffic Log,GB,143.213.43.42,2.96.5.139,7547,9452
Traffic Log,GB,150.133.16.67,2.96.5.219,7547,4796
Traffic Log,GB,143.212.237.33,2.96.5.139,7547,53967
Traffic Log,GB,141.190.89.172,2.96.5.210,7547,63209
Traffic Log,GB,141.190.113.70,2.96.7.8,7547,12903
Traffic Log,GB,150.137.250.125,2.96.5.204,7547,55230
Traffic Log,GB,155.6.203.249,2.96.5.128,7547,45769
Traffic Log,GB,155.5.15.127,2.96.5.58,7547,9018
Traffic Log,GB,150.137.134.231,2.96.5.175,7547,7588
Traffic Log,GB,143.46.227.45,2.96.5.102,7547,21041
Traffic Log,GB,143.45.119.249,2.96.5.39,7547,20321
Traffic Log,GB,143.212.240.213,2.96.5.135,7547,39920
Traffic Log,GB,143.212.166.6,2.96.5.128,7547,3915
Traffic Log,GB,143.45.7.189,2.96.5.97,7547,29850
Traffic Log,GB,155.6.63.38,2.96.5.149,7547,43829
Traffic Log,GB,155.6.209.84,2.96.5.102,7547,14255
Traffic Log,GB,150.137.99.228,2.96.5.45,7547,55879
Traffic Log,GB,143.45.117.253,2.96.5.149,7547,40281
Traffic Log,GB,141.190.105.28,2.96.5.18,7547,6307
Traffic Log,GB,143.45.94.163,2.96.5.228,7547,12306
Traffic Log,GB,150.133.34.63,2.96.5.103,7547,36565
Traffic Log,GB,141.190.124.21,2.96.7.54,7547,32355
Traffic Log,GB,143.212.113.127,2.96.5.126,7547,31528
Traffic Log,GB,155.5.152.80,2.96.5.162,7547,41307
Traffic Log,GB,141.190.238.89,2.96.5.107,7547,49977
Traffic Log,GB,141.190.131.117,2.96.5.140,7547,4796
Traffic Log,GB,141.190.203.37,2.96.5.133,7547,4840
Traffic Log,GB,143.45.248.185,2.96.5.242,7547,1223
Traffic Log,GB,143.45.182.204,2.96.5.139,7547,50288
Traffic Log,GB,143.45.156.138,2.96.5.39,7547,23081
Traffic Log,GB,143.46.139.249,2.96.5.157,7547,40040
Traffic Log,GB,143.214.174.92,2.96.5.44,7547,47510
Traffic Log,GB,143.46.9.224,2.96.5.149,7547,50505
Traffic Log,GB,143.213.233.110,2.96.5.31,7547,32201
Traffic Log,GB,141.190.218.205,2.96.5.45,7547,41549
Traffic Log,GB,143.214.234.88,2.96.5.44,7547,47510
Traffic Log,GB,155.5.119.201,2.96.5.39,7547,20321
Traffic Log,GB,143.214.170.179,2.96.5.67,7547,19770
Traffic Log,GB,155.6.18.14,2.96.5.101,7547,56980
Traffic Log,GB,150.137.253.12,2.96.5.135,7547,22025
Traffic Log,GB,143.214.239.226,2.96.5.182,7547,48772
Traffic Log,GB,155.6.39.24,2.96.5.155,7547,43768
Traffic Log,GB,150.137.221.230,2.96.5.157,7547,64065
Traffic Log,GB,155.6.234.102,2.96.5.76,7547,17915
Traffic Log,GB,155.6.214.169,2.96.5.155,7547,27728
Traffic Log,GB,155.6.47.32,2.96.5.107,7547,10031
Traffic Log,GB,150.133.11.168,2.96.5.238,7547,39999
Traffic Log,GB,143.214.240.53,2.96.5.242,7547,47073
Traffic Log,GB,143.46.168.123,2.96.5.49,7547,39791
Traffic Log,GB,141.190.59.173,2.96.5.67,7547,6928
Traffic Log,GB,141.190.192.26,2.96.5.182,7547,17919
Traffic Log,GB,155.6.214.199,2.96.5.251,7547,36501
Traffic Log,GB,143.212.119.172,2.96.5.172,7547,38019
Traffic Log,GB,143.213.76.152,2.96.5.155,7547,16010
Traffic Log,GB,155.5.150.191,2.96.5.114,7547,64748
Traffic Log,GB,150.133.18.14,2.96.5.56,7547,10158
Traffic Log,GB,141.190.89.178,2.96.5.118,7547,46901
Traffic Log,GB,143.46.41.5,2.96.5.139,7547,30282
Traffic Log,GB,143.213.221.125,2.96.5.139,7547,50288
Traffic Log,GB,143.46.221.253,2.96.5.44,7547,47510
Traffic Log,GB,143.214.191.21,2.96.5.204,7547,13981
Traffic Log,GB,150.137.162.217,2.96.5.145,7547,43393
Traffic Log,GB,141.190.65.128,2.96.5.134,7547,38104
Traffic Log,GB,141.190.17.58,2.96.5.140,7547,4796
Traffic Log,GB,150.149.17.180,2.96.5.58,7547,44546
Traffic Log,GB,143.45.61.168,2.96.7.46,7547,10474
Traffic Log,GB,143.214.210.247,2.96.5.139,7547,9452
Traffic Log,GB,155.6.39.66,2.96.5.80,7547,31758
Traffic Log,GB,150.133.14.247,2.96.7.8,7547,13175
Traffic Log,GB,155.5.225.144,2.96.5.58,7547,26787
Traffic Log,GB,150.133.189.223,2.96.5.175,7547,17013
Traffic Log,GB,143.214.237.242,2.96.5.144,7547,55353
Traffic Log,GB,143.46.248.17,2.96.5.101,7547,38640
Traffic Log,GB,143.213.154.174,2.96.5.31,7547,27271
Traffic Log,GB,155.6.93.159,2.96.5.144,7547,59786
Traffic Log,GB,143.214.49.236,2.96.5.139,7547,50288
Traffic Log,GB,150.133.233.59,2.96.5.76,7547,62753
Traffic Log,GB,150.133.214.5,2.96.5.117,7547,23210
Traffic Log,GB,143.46.234.211,2.96.5.37,7547,31726
Traffic Log,GB,143.46.143.252,2.96.5.45,7547,64206
Traffic Log,GB,150.133.27.92,2.96.5.139,7547,50288
Traffic Log,GB,150.137.147.238,2.96.5.182,7547,64687
Traffic Log,GB,143.45.127.29,2.96.5.238,7547,39999
Traffic Log,GB,143.45.55.169,2.96.5.123,7547,29775
Traffic Log,GB,155.6.101.47,2.96.5.117,7547,23210
Traffic Log,GB,155.5.127.216,2.96.5.31,7547,47311
Traffic Log,GB,155.6.53.45,2.96.5.81,7547,15081
Traffic Log,GB,143.214.240.8,2.96.5.76,7547,43539
Traffic Log,GB,150.149.24.224,2.96.5.103,7547,56548
Traffic Log,GB,143.45.132.248,2.96.5.44,7547,64378
Traffic Log,GB,155.6.182.98,2.96.5.37,7547,6368
Traffic Log,GB,143.214.109.200,2.96.7.54,7547,13767
Traffic Log,GB,143.45.153.72,2.96.5.175,7547,64748
Traffic Log,GB,143.213.159.14,2.96.5.75,7547,39505
Traffic Log,GB,150.137.164.37,2.96.5.175,7547,52776
Traffic Log,GB,143.213.161.245,2.96.5.101,7547,38640
Traffic Log,GB,150.133.72.210,2.96.5.68,7547,24847
Traffic Log,GB,141.190.102.93,2.96.5.58,7547,26787
Traffic Log,GB,150.133.82.46,2.96.5.250,7547,60019
Traffic Log,GB,141.190.65.12,2.96.5.139,7547,9452
Traffic Log,GB,150.137.55.143,2.96.5.128,7547,45769
Traffic Log,GB,155.5.37.114,2.96.5.139,7547,9452
Traffic Log,GB,143.214.203.132,2.96.5.134,7547,53467
Traffic Log,GB,143.213.219.5,2.96.5.81,7547,25525
Traffic Log,GB,155.5.174.45,2.96.5.232,7547,64748
Traffic Log,GB,155.5.7.139,2.96.5.91,7547,13370
Traffic Log,GB,155.6.117.168,2.96.5.140,7547,18359
Traffic Log,GB,155.5.42.241,2.96.5.58,7547,15736
Traffic Log,GB,143.45.59.248,2.96.5.228,7547,12306
Traffic Log,GB,143.213.79.0,2.96.5.134,7547,31236
Traffic Log,GB,143.212.117.65,2.96.5.116,7547,24173
Traffic Log,GB,143.214.44.128,2.96.5.68,7547,50258
Traffic Log,GB,143.46.180.41,2.96.5.117,7547,23210
Traffic Log,GB,150.133.230.186,2.96.5.39,7547,41686
Traffic Log,GB,155.6.183.211,2.96.5.232,7547,30103
Traffic Log,GB,155.6.65.17,2.96.5.68,7547,6893
Traffic Log,GB,143.213.235.200,2.96.5.157,7547,20708
Traffic Log,GB,143.213.101.88,2.96.5.81,7547,35006
Traffic Log,GB,143.212.68.86,2.96.5.157,7547,12144
Traffic Log,GB,143.46.156.103,2.96.5.238,7547,8431
Traffic Log,GB,143.46.21.251,2.96.5.140,7547,4796
Traffic Log,GB,155.6.152.45,2.96.5.37,7547,31726
Traffic Log,GB,150.137.227.100,2.96.5.242,7547,47073
Traffic Log,GB,143.214.34.24,2.96.5.144,7547,34793
Traffic Log,GB,143.213.181.6,2.96.5.144,7547,32242
Traffic Log,GB,143.212.22.128,2.96.5.74,7547,56232
Traffic Log,GB,143.46.231.89,2.96.5.107,7547,9560
Traffic Log,GB,155.5.201.204,2.96.5.162,7547,60469
Traffic Log,GB,155.6.69.195,2.96.5.75,7547,48435
Traffic Log,GB,144.107.54.126,2.96.5.63,7547,63729
Traffic Log,GB,141.190.236.1,2.96.5.81,7547,50005
Traffic Log,GB,143.213.63.229,2.96.5.107,7547,39804
Traffic Log,GB,155.5.13.89,2.96.5.107,7547,61195
Traffic Log,GB,143.46.182.47,2.96.5.63,7547,4402
Traffic Log,GB,155.5.122.61,2.96.5.84,7547,36675
Traffic Log,GB,143.212.68.54,2.96.5.80,7547,48801
Traffic Log,GB,141.190.215.198,2.96.5.81,7547,53693
Traffic Log,GB,143.213.16.132,2.96.5.245,7547,26085
Traffic Log,GB,141.190.107.226,2.96.5.40,7547,63306
Traffic Log,GB,150.137.4.34,2.96.5.128,7547,17249
Traffic Log,GB,150.137.62.231,2.96.5.135,7547,64856
Traffic Log,GB,155.6.90.23,2.96.5.135,7547,61217
Traffic Log,GB,143.213.154.29,2.96.5.125,7547,54751
Traffic Log,GB,143.45.99.114,2.96.5.155,7547,32198
Traffic Log,GB,143.213.96.187,2.96.5.72,7547,34967
Traffic Log,GB,150.137.97.159,2.96.5.114,7547,44008
Traffic Log,GB,143.212.16.49,2.96.5.102,7547,33244
Traffic Log,GB,143.45.37.115,2.96.5.19,7547,14947
Traffic Log,GB,143.212.81.122,2.96.5.58,7547,58873
Traffic Log,GB,150.137.119.191,2.96.5.75,7547,55400
Traffic Log,GB,143.45.250.167,2.96.5.37,7547,31726
Traffic Log,GB,155.6.253.218,2.96.5.40,7547,8168
Traffic Log,GB,143.45.98.224,2.96.5.140,7547,4796
Traffic Log,GB,143.213.254.199,2.96.5.210,7547,9452
Traffic Log,GB,143.213.179.171,2.96.5.86,7547,15693
Traffic Log,GB,155.6.67.60,2.96.5.81,7547,51724
Traffic Log,GB,143.45.243.255,2.96.5.139,7547,50288
Traffic Log,GB,155.5.190.195,2.96.5.135,7547,19285
Traffic Log,GB,143.45.128.37,2.96.5.103,7547,1041
Traffic Log,GB,150.137.113.189,2.96.5.81,7547,51724
Traffic Log,GB,150.149.16.41,2.96.5.228,7547,12306
Traffic Log,GB,155.6.103.28,2.96.5.135,7547,31725
Traffic Log,GB,141.190.214.226,2.96.7.39,7547,15216
Traffic Log,GB,155.6.209.144,2.96.5.117,7547,23210
Traffic Log,GB,155.5.190.195,2.96.5.135,7547,19285
Traffic Log,GB,141.190.214.226,2.96.7.39,7547,15216
Traffic Log,GB,155.6.210.243,2.96.5.139,7547,50288
Traffic Log,GB,150.137.150.237,2.96.5.117,7547,23210
Traffic Log,GB,155.6.214.199,2.96.5.251,7547,36501
Traffic Log,GB,155.5.90.4,2.96.5.101,7547,56980
Traffic Log,GB,141.190.126.216,2.96.5.103,7547,5739
Traffic Log,GB,143.214.174.203,2.96.5.56,7547,27993
Traffic Log,GB,143.213.198.122,2.96.5.103,7547,1041
Traffic Log,GB,143.45.152.56,2.96.5.37,7547,31726
Traffic Log,GB,150.133.129.27,2.96.5.39,7547,62796
Traffic Log,GB,143.46.208.164,2.96.5.139,7547,51013
Traffic Log,GB,143.212.92.1,2.96.5.37,7547,39235
Traffic Log,GB,143.214.59.89,2.96.5.144,7547,10240
Traffic Log,GB,150.137.164.188,2.96.5.175,7547,14546
Traffic Log,GB,143.46.103.23,2.96.5.140,7547,4796
Traffic Log,GB,150.137.79.223,2.96.5.132,7547,15643
Traffic Log,GB,143.213.50.43,2.96.5.81,7547,28607
Traffic Log,GB,141.190.231.226,2.96.5.102,7547,56598
Traffic Log,GB,143.45.29.30,2.96.5.232,7547,30103
Traffic Log,GB,143.212.149.94,2.96.5.117,7547,41460
Traffic Log,GB,150.133.219.219,2.96.5.139,7547,50288
Traffic Log,GB,143.212.189.250,2.96.5.116,7547,39010
Traffic Log,GB,143.46.134.84,2.96.5.107,7547,52874
Traffic Log,GB,143.45.96.66,2.96.7.54,7547,32355
Traffic Log,GB,155.5.31.117,2.96.5.40,7547,64376
Traffic Log,GB,143.46.233.189,2.96.5.175,7547,64748
Traffic Log,GB,150.137.44.192,2.96.7.74,7547,25794
Traffic Log,GB,143.213.127.184,2.96.5.149,7547,15580
Traffic Log,GB,143.214.231.143,2.96.5.144,7547,25534
Traffic Log,GB,150.133.17.136,2.96.5.162,7547,11634
Traffic Log,GB,150.137.123.8,2.96.5.134,7547,32141
Traffic Log,GB,143.45.32.186,2.96.7.28,7547,50021
Traffic Log,GB,143.212.144.94,2.96.5.250,7547,60019
Traffic Log,GB,143.46.149.247,2.96.5.204,7547,16290
Traffic Log,GB,141.190.116.127,2.96.5.175,7547,15828
Traffic Log,GB,150.133.127.180,2.96.5.102,7547,17606
Traffic Log,GB,143.212.41.157,2.96.5.139,7547,50937
Traffic Log,GB,143.214.9.65,2.96.5.18,7547,6307
Traffic Log,GB,155.5.251.97,2.96.5.139,7547,54958
Traffic Log,GB,150.137.24.82,2.96.5.128,7547,59275
Traffic Log,GB,143.45.156.241,2.96.5.210,7547,34602
Traffic Log,GB,143.212.253.97,2.96.5.133,7547,38752
Traffic Log,GB,155.5.73.120,2.96.5.149,7547,48364
Traffic Log,GB,143.212.10.144,2.96.5.242,7547,10295
Traffic Log,GB,143.214.7.197,2.96.5.242,7547,6133
Traffic Log,GB,150.133.135.217,2.96.5.45,7547,4796
Traffic Log,GB,143.212.99.237,2.96.5.49,7547,39791
Traffic Log,GB,143.212.13.57,2.96.5.133,7547,26106
Traffic Log,GB,143.212.173.198,2.96.5.228,7547,12306
Traffic Log,GB,143.214.56.130,2.96.5.238,7547,16707
Traffic Log,GB,150.137.44.226,2.96.5.129,7547,47971
Traffic Log,GB,150.133.192.25,2.96.5.132,7547,20558
Traffic Log,GB,141.190.45.189,2.96.5.155,7547,14062
Traffic Log,GB,143.213.135.243,2.96.5.68,7547,59597
Traffic Log,GB,143.46.238.237,2.96.5.102,7547,4176
Traffic Log,GB,143.214.141.29,2.96.7.55,7547,17883
Traffic Log,GB,155.5.204.211,2.96.5.242,7547,14720
Traffic Log,GB,143.213.29.47,2.96.5.103,7547,62466
Traffic Log,GB,155.5.37.185,2.96.5.44,7547,5587
Traffic Log,GB,150.137.111.227,2.96.5.75,7547,59661
Traffic Log,GB,143.214.246.162,2.96.5.129,7547,54345
Traffic Log,GB,143.45.134.191,2.96.5.116,7547,33875
Traffic Log,GB,150.149.13.119,2.96.5.139,7547,50288
Traffic Log,GB,150.137.235.208,2.96.5.40,7547,9802
Traffic Log,GB,143.212.185.56,2.96.5.45,7547,4796
Traffic Log,GB,143.46.183.240,2.96.5.67,7547,19770
Traffic Log,GB,143.213.59.17,2.96.5.123,7547,61429
Traffic Log,GB,155.5.137.156,2.96.5.232,7547,30103
Traffic Log,GB,143.213.83.246,2.96.5.175,7547,60596
Traffic Log,GB,143.45.182.214,2.96.5.128,7547,54188
Traffic Log,GB,143.46.199.113,2.96.5.175,7547,14546
Traffic Log,GB,143.213.108.100,2.96.5.140,7547,4796
Traffic Log,GB,143.213.117.121,2.96.5.37,7547,44438
Traffic Log,GB,143.214.98.116,2.96.5.175,7547,52776
Traffic Log,GB,141.190.112.103,2.96.7.43,7547,59206
Traffic Log,GB,150.133.1.224,2.96.5.140,7547,4796
Traffic Log,GB,150.137.151.173,2.96.7.43,7547,21533
Traffic Log,GB,143.212.0.1,2.96.5.75,7547,32764
Traffic Log,GB,143.213.159.169,2.96.5.58,7547,46547
Traffic Log,GB,150.137.86.205,2.96.5.140,7547,4796
Traffic Log,GB,143.214.159.165,2.96.5.242,7547,64840
Traffic Log,GB,155.5.102.253,2.96.5.58,7547,57020
Traffic Log,GB,155.5.10.13,2.96.5.37,7547,57082
Traffic Log,GB,150.133.175.106,2.96.5.91,7547,25650
Traffic Log,GB,143.45.186.165,2.96.5.139,7547,1621
Traffic Log,GB,141.190.29.81,2.96.5.139,7547,16745
Traffic Log,GB,155.5.23.183,2.96.5.81,7547,53241
Traffic Log,GB,155.6.48.98,2.96.5.107,7547,5873
Traffic Log,GB,150.133.59.253,2.96.5.39,7547,11467
Traffic Log,GB,155.6.194.207,2.96.7.8,7547,38508
Traffic Log,GB,155.5.81.44,2.96.5.219,7547,18989
Traffic Log,GB,143.213.71.217,2.96.5.140,7547,4796
Traffic Log,GB,155.5.117.96,2.96.5.31,7547,40573
Traffic Log,GB,143.45.12.152,2.96.5.219,7547,61741
Traffic Log,GB,150.133.250.94,2.96.5.157,7547,24812
Traffic Log,GB,150.137.169.252,2.96.7.37,7547,37885
Traffic Log,GB,143.45.137.116,2.96.5.162,7547,57417
Traffic Log,GB,155.5.199.209,2.96.7.28,7547,50021
Traffic Log,GB,143.213.208.159,2.96.5.210,7547,5947
Traffic Log,GB,143.212.6.191,2.96.5.37,7547,54873
Traffic Log,GB,143.45.54.98,2.96.5.134,7547,12907
Traffic Log,GB,143.45.107.41,2.96.5.160,7547,57020
Traffic Log,GB,143.212.108.150,2.96.5.107,7547,54080
Traffic Log,GB,143.212.209.129,2.96.5.204,7547,30451
Traffic Log,GB,143.45.36.5,2.96.5.139,7547,34129
Traffic Log,GB,143.46.30.181,2.96.5.140,7547,4796
Traffic Log,GB,143.214.245.9,2.96.5.103,7547,38523
Traffic Log,GB,143.214.34.98,2.96.5.128,7547,56683
Traffic Log,GB,143.46.13.248,2.96.5.182,7547,64687
Traffic Log,GB,150.133.188.134,2.96.5.45,7547,4796
Traffic Log,GB,150.137.227.100,2.96.5.242,7547,47073
Traffic Log,GB,141.190.181.230,2.96.5.232,7547,64748
Traffic Log,GB,150.137.76.191,2.96.5.39,7547,2095
Traffic Log,GB,155.5.129.57,2.96.5.251,7547,36501
Traffic Log,GB,155.5.77.133,2.96.5.103,7547,36565
Traffic Log,GB,143.213.106.37,2.96.5.242,7547,47073
Traffic Log,GB,144.107.43.12,2.96.5.182,7547,43410
Traffic Log,GB,155.5.247.8,2.96.5.182,7547,30140
Traffic Log,GB,141.190.19.123,2.96.5.103,7547,33646
Traffic Log,GB,141.190.58.187,2.96.5.123,7547,29775
Traffic Log,GB,143.213.123.88,2.96.5.81,7547,21000
Traffic Log,GB,143.212.147.36,2.96.5.103,7547,22857
Traffic Log,GB,150.133.123.90,2.96.5.40,7547,46035
Traffic Log,GB,143.214.127.240,2.96.5.81,7547,25525
Traffic Log,GB,143.214.99.222,2.96.5.135,7547,58997
Traffic Log,GB,143.46.41.42,2.96.5.101,7547,14483
Traffic Log,GB,150.133.39.237,2.96.5.128,7547,32262
Traffic Log,GB,143.46.186.3,2.96.5.175,7547,64748
Traffic Log,GB,150.133.96.32,2.96.5.242,7547,42730
Traffic Log,GB,155.5.233.185,2.96.5.140,7547,4796
Traffic Log,GB,141.190.129.24,2.96.5.250,7547,60019
Traffic Log,GB,141.190.243.216,2.96.5.144,7547,4120
Traffic Log,GB,150.137.168.168,2.96.5.75,7547,19381
Traffic Log,GB,143.213.42.135,2.96.5.46,7547,28122
Traffic Log,GB,143.212.230.39,2.96.5.118,7547,17416
Traffic Log,GB,155.5.147.90,2.96.5.139,7547,50288
Traffic Log,GB,143.214.68.156,2.96.5.46,7547,64362
Traffic Log,GB,143.212.62.57,2.96.5.68,7547,6189
Traffic Log,GB,150.133.131.7,2.96.5.135,7547,38635
Traffic Log,GB,143.46.135.36,2.96.5.44,7547,7663
Traffic Log,GB,143.46.217.232,2.96.5.72,7547,46063
Traffic Log,GB,141.190.250.184,2.96.5.125,7547,54751
Traffic Log,GB,143.45.170.101,2.96.5.125,7547,12101
Traffic Log,GB,141.190.103.216,2.96.5.102,7547,33242
Traffic Log,GB,141.190.131.129,2.96.5.45,7547,52993
Traffic Log,GB,143.212.87.150,2.96.5.15,7547,35764
Traffic Log,GB,141.190.250.216,2.96.5.76,7547,25962
Traffic Log,GB,141.190.124.21,2.96.7.54,7547,32355
Traffic Log,GB,143.213.243.204,2.96.7.54,7547,34408
Traffic Log,GB,143.214.109.191,2.96.5.135,7547,10977
Traffic Log,GB,143.214.36.52,2.96.5.129,7547,39806
Traffic Log,GB,143.45.208.119,2.96.5.139,7547,61244
Traffic Log,GB,155.6.18.120,2.96.5.67,7547,48835
Traffic Log,GB,143.214.203.132,2.96.5.134,7547,53467
Traffic Log,GB,143.214.215.95,2.96.5.132,7547,15643
Traffic Log,GB,155.5.162.195,2.96.5.157,7547,19733
Traffic Log,GB,141.190.103.98,2.96.5.125,7547,50696
Traffic Log,GB,150.137.249.57,2.96.7.36,7547,31386
Traffic Log,GB,143.46.73.19,2.96.5.103,7547,62466
Traffic Log,GB,143.212.162.125,2.96.5.107,7547,44303
Traffic Log,GB,143.213.103.109,2.96.5.134,7547,31236
Traffic Log,GB,143.212.47.57,2.96.5.251,7547,10359
Traffic Log,GB,155.6.214.169,2.96.5.155,7547,27728
Traffic Log,GB,150.137.254.171,2.96.5.107,7547,31147
Traffic Log,GB,143.214.84.239,2.96.5.128,7547,45606
Traffic Log,GB,141.190.132.186,2.96.5.81,7547,25525
Traffic Log,GB,143.214.153.132,2.96.5.140,7547,4796
Traffic Log,GB,155.5.8.198,2.96.5.44,7547,36938
Traffic Log,GB,143.212.233.191,2.96.5.132,7547,15643
Traffic Log,GB,143.212.19.224,2.96.5.103,7547,28486
Traffic Log,GB,143.213.38.209,2.96.5.68,7547,55287
Traffic Log,GB,155.5.116.216,2.96.5.75,7547,2717
Traffic Log,GB,143.213.64.62,2.96.5.242,7547,36098
Traffic Log,GB,150.137.78.221,2.96.5.140,7547,4796
Traffic Log,GB,143.212.192.152,2.96.5.44,7547,7663
Traffic Log,GB,143.46.202.23,2.96.5.80,7547,48435
Traffic Log,GB,143.45.156.91,2.96.5.128,7547,45769
Traffic Log,GB,150.149.1.101,2.96.5.139,7547,16745
Traffic Log,GB,155.6.244.232,2.96.5.15,7547,21195
Traffic Log,GB,141.190.247.55,2.96.5.39,7547,5142
Traffic Log,GB,141.190.80.91,2.96.5.125,7547,50696
Traffic Log,GB,150.133.194.235,2.96.5.135,7547,38009
Traffic Log,GB,141.190.41.92,2.96.5.40,7547,56598
Traffic Log,GB,155.6.145.202,2.96.5.15,7547,35764
Traffic Log,GB,143.212.5.0,2.96.5.114,7547,64748
Traffic Log,GB,143.212.252.248,2.96.5.103,7547,11422
Traffic Log,GB,143.212.115.27,2.96.5.39,7547,58513
Traffic Log,GB,141.190.160.109,2.96.5.251,7547,36501
Traffic Log,GB,143.45.8.176,2.96.5.15,7547,35764
Traffic Log,GB,143.212.43.185,2.96.5.128,7547,60437
Traffic Log,GB,155.5.207.47,2.96.5.103,7547,42717
Traffic Log,GB,143.45.144.76,2.96.5.242,7547,56259
